wine_id,name,varietal,price,description,Region_Id
5917, Chateau St. Michelle Indian Wells Merlot,Merlot,19.99,"The Indian Wells Merlot offers ripe berry fruit aromas and jammy flavors typical of Wahluke Slope reds. This is a full bodied style of warm climate Merlot with a round, supple finish. We added Wahluke Slope syrah to enhance the mouthfeel and rich fruit character. I call this my pasta wine!",722
5918, Grahams Six Grapes   Special Old Vines Edition,Port Blend,38.99,"It has been over a hundred years since the famous Six Grapes motif was first used on a bottle of fine Port, our winemakers at W & J Graham, Charles Symington and Henry Shotton, have decided to bottle a small quantity of a special wine made exclusively from the oldest vines on Grahamâs five Quintas. The presentation of this special edition Six Grapes Old Vines Port pays homage to the original Six Grapes label that helped make the wine famous so many years ago. This wine will only be available in very limited quantities.Across the five Grahamâs estates we have preserved vineyards of old mixed vines, which are frequently more than forty years old. These beautiful, gnarled old vines produce immensely low yields of fruit, which grow in small, tight bunches with intense concentration and complexity.As would be expected from a wine made from such low yielding vines the Six Grapes Old Vines Port is deep purple in colour. It has complex floral aromas, redolent with rockrose, menthol and anise. The richness and opulent character of the wine is perfectly balanced by its refreshing acidity. It has great structure and concentration, with mineral notes that express the Douroâs schist soils, black plum and liquorice, all complemented by a lingering velvety smooth finish, the result of the ripe, fine grained tannins from these mature vines.Serve slightly chilled, between 16-18Â° C. There is no need to decant.The Six Grapes Old Vines Port is a perfect wine to pair with desserts such as cheese, dark chocolate or berry fruits. It is also ideally suited to drinking after dinner to fully appreciate its long finish and complexity.",566
5919, Chateau St. Michelle Pinot Gris,Pinot Gris,12.99,"Founded in 1934, Chateau Ste. Michelle pioneered vinifera grape growing in Washington state and has been producing classic European varietal wines under the Ste. Michelle label since 1967. The winery combines an ongoing dedication to research with a commitment to classic winemaking traditions. The winery owns 3,500 acres of vineyards in the Columbia Valley of eastern Washington, including Canoe Ridge Estate and Cold Creek, which are the largest sustainably farmed and LIVE and Salmon Safe certified vineyards in the state.Chateau Ste. Michelle enjoys winemaking partnerships with three of the worldâs most distinguished vintners. Col Solare is an alliance with Tuscanyâs Piero Antinori, Eroica Riesling is a partnership with the Moselâs Ernst Loosen, and Tenet, a project with acclaimed Rhone winemaker Michel Gassier, with the assistance of Southern Rhoneâs famous enology consultant, Philippe Cambie",722
5920, Beringer Napa Reserve Chardonnay,Chardonnay,35.99,"At Beringer we know that part of making great wines is caring for the land, animals, and people that make those wines possible. We have had sustainable practices in place since long before sustainable farming become fashionable. All of our owned and leased vineyards are certified sustainable by third parties, and we provide our external growers with the resources they need to achieve sustainable farming practices.",743
5921, Alba Dry Riesling,Riesling,13.99,"Wine growing is all about site selection. Quality wine comes from prime vineyard sites.  Elevation, soil/air drainage, soil composition, and climate are all very important factors into cultivar selection.  Albaâs 93-acre estate is nestled in the rolling hills of Warren County, specifically on the north side of the Musconetcong river valley, a tributary of the Delaware river.  We are a part of the Warren Hills AVA where our vineyard rests between the elevations of 250â and 650â above sea level providing the farm with ample drainage of cold air; which helps to mitigate spring frosts and prolong our growing season. All of our vineyards blocks are on sloped terrain, varying from 5% to 30% grade, coupled with the southern exposure this provides our vines with all the sunlight exposure they could ever need.  This farm dates back to the late 1700âs, originally a dairy farm, our vineyards are the first cultivation of the land. This means the soils are as healthy as they can possible be and were never subject to years of other farming and depletion of nutrients.We believe in the value of vineyard ownership as a means of producing wines of exceptional quality, distinctive character, and consistency year after year. The ability to make autonomous decisions about the vineyard provides the winemaking team with a great amount of control and flexibility while ensuring the high quality care of the vines.",785
5922, Lauren V Singing Sophie Gruner Veltliner,Gruner Veltliner,15.99,"Laurenz V. stands for five generations of the Moserwine dynasty - in the wine business since 1124.  And with the daughter of Laurenz Maria Moser - Sophie, born in 1991 - the 6th generation of the family is well on its way.  Professor Dr. Lenz Moser III invented modern canopy management - trellising system - in the early 30s of last century with GrÃ¼ner as the ideal grape variety.  Laurenz V. is the only producer who concentrates entirely on GrÃ¼ner Veltliner - Laurenz V. = only GrÃ¼ner!  Mission - helping to build GrÃ¼ner into a citizen of the fine wine world - ""Hunting for White Wine Lovers.""",56
5923, Bota Brick Cabernet Sauvignon,Cabernet Sauvignon,11.99,"Bota Box Cabernet Sauvignon is an ideal partner for barbecued meats, hearty stews or pasta served with marinara sauce.",782
5924, Bota Brick Chardonnay,Chardonnay,11.99,"Enjoy Bota Box Chardonnay as an aperitif or as a complement to angel hair pasta with scallops, fish and chips or grilled chicken Caesar Salad. Serve chilled.",782
5925, Santero Moscato & Mango,Muscat Blanc A Petits Grains,10.99,"Founded at the beginning of 1958 and consolidated by the Santero brothers, Leopoldo, Renzo, Aldo and Adelio. Located in the heart of a wine-growing region, immersed in the splendid Monferrato hills. A history stretching half a century, marked by the passion for the vineyard, expert management of the wine cellar and the love for wine and sparkling wine. Today, the production department develops the firm with care throughout each phase: from the grape harvest to the bottling phase, which takes place on-site in the completely restructured wine cellar where innovation and technology unite giving life to products with a modern appearance but age-old heartIn 1958 they purchased and started a winery placed in Santo Stefano Belbo equipped for the production of sparkling and classic wines. The structures are improved, new clients are acquired, new markets open up and business is carried out abroad with great attention to market needs. In 1977 an up-to-date plant, the actual premises of the Company, was opened on an area of more than 18.000 square metres situated next to the birthplace of the writer Cesare Pavese. The factory does not process only the grapes grown at the 5 Santeroâs wine farms, but also the grapes bought from over three hundred local winegrowers.The production capacity of the winery is in excess of 18 million bottles per annum which is above all due to the strong presence of the main export markets.Santero has changed the packaging to modernity. In a static and traditional anchored segment, fixed on consolidated forms and images, it is necessary to begin with an innovative identity able to get itself noticed and be impressed without deceiving both accessibility codes and segment daily life in order to give style, elegance and the own brand contemporaneity to all the products. Great attention has been given to the bottle study giving distinctiveness and authority to the product; finally the use of Santero logo in relief increases value and quality to the whole product. Labels by particular shape and shading colours with attention both to every detail and to all particulars, both to the shadings and to the reflexions, give a touch of elegance to the whole bottle.Large areas grown with mono grape wine and a rich endowment of historical wine cellars dug into the tufa, of ancient farmhouse by elegant architectures, of medieval villages enhanced by churches and castles of a secular culture based on the wine production. Santero carries out its activity in a corner of Piemonte between Langhe and Monferrato: a wavy territory, lively and charming by the colour games gifts both by spontaneous plants and cultivations. Quality is not a myth of communication, but a concrete fact. In Santo Stefano Belbo Santero lives in strong contact with agriculture world that characterizes its tradition of historic wine company. Seasonal rhythms and nature, living together between man and environment: it is the ancient but immutable dimension living in the heart of Langa vocation wine sector.",356
5926, Bread & Butter Pinot Noir,Pinot Noir,11.99,"This is the BREAD.The use of wood barrels for wine began thousands of years ago for storage purposes, replacing clay vessels. Wood barrels were stronger and easier to move, but originally, they did not have a specific winemaking role.  Over time, it became apparent that aging wine in wood produced positive effects in the flavor, texture, and aroma of wine. Today, oak treatment is one of the most important tools in the winemaking process.Aging wine in oak barrels allows for moderate oxidation and evaporation of the wine, which lowers astringency and increases complexity and concentration in the wine. The complex chemical compounds in oak wood impart flavors and aromas to the wine that include toast, vanilla, tea, and nuttiness. These are flavors that we connect with bread or baked goods, like pie crust and biscuits.  If you can imagine the difference between a spoon full of jam vs. that same jam spread over a warm slice of toast, you can imagine how oak flavors and aromas can enhance the experience of a wine.Oak sources can be as specific as coming from a particular forest, but in general, we look to French oak for silkier textures and spicier characters.  Eastern European countries such as Hungary, Croatia, and Russia offer similar varieties of oak, but each source offers different results of spice, nuttiness, texture in the wine. We look to American oak for stronger influences of vanilla and coconut with creamier textures.  Bread & Butter Chardonnay and Pinot Noir are aged in a combination of French, American, and East European oak, ranging from new to 4 years old. We also utilize multiple cooperages, typically at a medium toast level, but continue to experiment with different oak sources, treatments, and technologies. Our goal is to continually improve enjoyment while maintaining an accessible price for our customers.  Much like a spice rack, the age of the oak, the type of oak, the level of toasting, the cooper, and even the way the wood was harvested or cut has an effect on the flavors and aromas in the wine.  None of that matters though if the wine is not delicious for the price that one pays, so as with all things, balance is the objective.Bread & Butter Riesling does not see any oak.This is the BUTTER.Malolactic fermentation, or MLF, is the process by which we convert malic acid to lactic acid. The process increases stability of the wine but it also takes harsh, tart malic acid (think green apples) and converts it to softer, richer lactic acid (think cream and butter).  The determining factors in buttery character are directly related to 3 key factors: type, temperature, and timing.Type: While some grapes are more likely to have naturally higher levels of malic acid, the type of climate in which they are grown is a stronger determining factor.  Grapes grown in cooler climates tend to have considerably higher levels of malic acid, while grapes grown in warmer climates have lower levels. Through the process of MFL, the amount of lactic acid produced is about half the amount of malic acid with which it began. For instance, if you start with 4 g/l of malic acid, after 100% MFL, the wine will have roughly 2 g/l of lactic acid.  A higher level of malic acid should convert to more lactic acid, thus producing more butter flavors and aromas.Temperature:  Similarly, the temperature at which we ferment the grapes will also affect the amount of buttery character in the wine. A higher temperature will produce less buttery character, while a cold fermentation will add a lot of butter flavor and aroma.Timing: When MFL is introduced has a major bearing on itâs effects on the wine.  The introduction of MFL during the primary fermentation of a wine will decrease the buttery character.  This is because the yeast that is feeding on sugar, starts feeding on the lactic acid that is being produced, which decreasing the lactic acid levels in the finished wine.  If that same wine undergoes MFL after the primary fermentation will have a higher level of lactic acid, and thus increased buttery characters.Bread & Butter Chardonnay and Pinot Noir are examples of wines that benefited from cool climate growing regions, cold fermentations, and post-primary fermentation MLF. Thus our wines present very smooth and rich, without harsh acids or sharp textures.  Bread & Butter Riesling sees no malolactic fermentation, but acid levels are balanced with sugar.",782
5927, Taylor N.Y. Cooking Sherry,na,8.99,na,727
5928, Peirano Estate Cabernet Sauvignon Lodi,Cabernet Sauvignon,11.99,"The Early YearsIn 1879, with only fifty dollars in his pocket, Giacomo Peirano, a grape farmer from Genoa, Italy, immigrated to San Francisco, CA, in the hopes of fulfilling the American dream of striking it rich with gold during the historic Gold Rush age.  Soon realizing the days of really collecting a big share were no longer in sight, he decided to take whatever he had left of his fifty dollars and moved to Lodi, CA.At the time, Lodi was the home of many mining camps. Recognizing the excess of miners, yet the lack of merchants in the region, Giacomo, who was hungry and quickly running out money, scrounged up whatever cash he had left and opened up a mercantile store where miners could get all sorts of daily supplies and necessities.  The idea turned out to be an ingenious money maker and before he knew it, Giacomo was on a boat back to Italy to reunite with his adoring wife to be, Maria.  It was on this trip that he came across an idea which, unknown to him, would become the most important family jewel for centuries to come.  Along with his smitten bride, Giacomo brought with him Italian Zinfandel vine cuttings from his familys vineyard.   Upon his return to Lodi, he purchased 300 acres of land.  He proceeded to propagate and then plant the Zinfandel vines, creating one of the first vineyards in Lodi.  The vines expanded to cover seventy-five acres of the farmland.  Tending to them like they were his children, he spent long hours in the vineyards diligently working to     help the fruit reach its optimal level of ripeness.  He hand pruned and harvested every vine with precision care.  Quickly, caring for the grapes became a family affair.  Maria watched over the mercantile business, which helped to pay for the vineyards, while Giacomo was out in the fields with his five young sons Charles, William, George, Fred, and Frank.  This was the beginning of a family tradition that would last for generations to come. Family TragedyThe Peirano family had much to be thankful for. Their mercantile business was doing well, and the vineyards had grown to be a profitable venture, but the family was soon to endure the greatest pain they had ever experienced.  At the age of ten, Fred Peirano was kicked in the head by a horse and died as a result of his injuries.  Then, as if that was not enough, Frank died of blood poisoning at the age of twenty.  Giacomo and Maria were grief stricken and struggled to keep it together for the sake of their other three children.  To cope with their grief, they threw themselves into their mercantile and farming businesses. Giacomo and his remaining three sons diligently worked in the vineyards from morning till night while Maria occupied her mind with the shop. World War IAround 1914, after many years of devotion to an industry that earned him great respect, Giacomo Peirano hung up his farming hat and retired.  He passed down the 300 acres of land along with the mercantile business to his sons, Charlie, William, and George who carried on the family traditions with great pride. George and Charlie were the most involved with the vineyards, and William oversaw the mercantile business. Soon after, Charlie was called to fight in World War I from which he received a Purple Heart after becoming injured in the line of duty.  During this time, William and George held down the fort.  ProhibitionIn 1920, the government passed a law that would last for thirteen years prohibiting the manufacturing, distribution, and sale of alcohol across the majority of the states.  This era is infamously known as Prohibition.  For many grape farmers and winemakers, this turned into a financial disaster that they were never, fully, able to recover from.  For the Peirano family, this industry disaster resulted in advantageous conditions for their farming practice.  Since they were in the business of farming Zinfandel vines, which had yet to gain attention at the congressional level as a viable source for âwine grape production, the Peirano family bootlegged the fruit of their labor in mass quantities to Italian home winemakers in New York and Canada, providing added prosperity for almost a decade.The Great DepressionThough they were able to turn the era of Prohibition into a financial gain, a nationwide epidemic soon to follow did not treat them as kindly.  The Stock Market Crash of 1929, which notoriously resulted in the Great Depression, proved to be tough times for the Peirano family who suffered through the economic downturn like millions of other hardworking people worldwide.  There were times of starvation, fears of losing their land, and mounds of uncertainty about the future.  Eventually, with great determination and the help of World War II stimulating the economy, they were able to persevere and hold on to their land, making it through the most difficult financial period in Peirano family history.World War II                                                               Around this time, Charlotte, Charles daughter met a charming, young man, Randy Randolph, during a junior high school graduation dance.  They went to Lodi High together and became high school sweethearts.  Upon graduation, he joined the Air Force and was trained on the B-17, B-24, and B-29.  During basic training, he and Charlotte married.  She traveled with him to different Air Force academies, until he was sent off to World War II.  Upon his return, they moved to Tahoe and planned to purchase a sea plane and fly mail to and from Tahoe.  Everything changed when a friend of theirs, world famous World War II pilot, Tex Rankin, crashed and died en route to Charlotte and Randy flying their demo plane.  In wake of the catastrophe, they decided it was in the best interest of the family to halt plans for the flying service.  At this time, George was becoming gravely ill.  Charlotte and Randy moved back to Lodi and helped to run the vineyards.  In 1951, George passed away and Randy began learning the ins and outs of the business from Charles.  Eventually, Randy took over with the help of Charlotte, further continuing the family lineage in the vineyard business.  They would drag around their young son Lance, present day owner of Peirano Estate Vineyards, through the vineyards and began teaching him at the age of four the art of winemaking.  By the age of six, Lance was driving tractors, setting the stage for another great Peirano to harvest great winemaking grapes.Present DayIn 1992, Lance Randolph, the fourth generation of Peirano to farm the 300 acre estate, began making Peirano wine simply for himself and to prove Lodi could produce desirable wines.  After considerable praise for his ability to make elegant wines, he decided to start bottling and selling Peirano wine using his estate grown grapes.  Since then, Peirano has won numerous awards for producing top of the line wine using many of the old techniques valued by Giacomo Peirano.The history of Peirano Estate Vineyards is a tale deeply rooted in Lodi history and the importance is felt by every member of the Peirano family.  Legend has it that Lodi was named after Giacomos famous racer horse, Alta Genoa, he brought from Lodi, Italy. Over the years, the vineyards have grown to not only include the same naturally rooted, head trained Old Vine Zinfandel imported to the United States by Lances great grandfather, but Cabernet Sauvignon, Viogner, Chardonnay, Sauvignon Blanc, Muscat Canelli, Merlot, Shiraz, Tempranillo, Petite Sirah, Barbera, Syrah and  Malbec as well.  The difficult times in the Peirano family history, did prove to be challenging but showed their tenacity through desperation and hard times.  How, you might ask, were they able to persevere?  As Lance Randolph says, âA family that works together stays together, and the vineyards are a big part of our family.  Its as simple as that!",720
5929, Il Palagio When We Dance Chianti,"Canaiolo,Colorino,Sangiovese",16.99,"The most recent addition to the Il Palagio cellar is this charming, every day chianti, again named after a Sting song When We Dance. With 95% Sangiovese blended with Canaiolo and Colorino grapes, the alcohol content is 13%.",373
5930, Louis Jadot Volnay,Pinot Noir,59.99,"From the start, Maison Louis Jadot has always accorded equal importance to each of Burgundyâs appellations, from Grand Crus right through to regional wines. Our aim is to express the true nature of Burgundy through our wines, a terroir that can be both proud of its past and optimistic about its future.In order to produce wines that celebrate their terroir, Frederic Barnier works with a team: Cyril and Audrey. Together they have a large part to play in determining the success of our enterprise. Each influences the creation of our wines with their own particular set of skills, whether technical or commercial, thereby ensuring that Maison Jadot has a bright future ahead of it.",160
5931, Hidalgo Jerez Oloroso Gobernador,Palomino,24.99,"Founded in 1792 by Jose Pantaleon Hidalgo, Bodegas Hidalgo is owned by the sixth successive generation of the family. Hidalgo is a modern rarity, being the last remaining family business (and almacenista, for those familiar with this term) to produce and export its own unblended, single-solera Sherries.Just as rare is Bodegas Hidalgoâs total reliance on its own vineyards, 500 acres of Palomino Fino located in the great chalk pagos (âcrusâ) of Balbaina - the closest Jerez vineyard to the sea - and Miraflores, the great Sanlucar vineyard renowned for the pedigree of its wines. Just as significant is the privileged location of the familyâs Bodega San Luis - at beach-level in Sanlucar de Barrameda, where the Guadalquivir River meets the ocean. Here, the miracle of Manzanilla is made possible by constant exposure to Atlantic breezes, laden with moisture and an ambient yeast/algae culture called flor. This surface-growing culture thrives year-round along Sanlucarâs southwest-facing beachfront, protecting the resting wines from exposure to the air. At the same time, flor imparts the bracing, briny smell of sea spray which is Manzanillaâs hallmark, reflecting its years-long maturation process within earshot of the waves.La Gitana Manzanilla (âthe gypsyâ), is Hidalgoâs flagship wine, product of a family solera established in the early 19th century, around the same time Manzanilla as a wine type came into existence. La Gitana is regarded as the authoritative Manzanilla in Spain and abroad.Pastrana Manzanilla Pasada: To the southeast of Sanlucar lies a chalk dune overlooking the Atlantic which offers the perfect conditions for ripening the Palomino grape and for production of the regionâs finest dry wines. This is Miraflores, the Grand Cru of Jerez Superior. Hidalgoâs ancestral Pastrana site, a monopole holding, is at the heart of Miraflores. Pastrana contributes the length and finesse, perhaps even the soul, in all of Hidalgoâs magnificent wines, and a decision was taken some years back to market small quantities of the most exemplary manzanilla from this superlative vineyard on its own.",658
5932, Dona Ermelinda Red,"Cabernet Sauvignon,Castelao,Touriga Nacional",7.99,"Serve with meat, salt-cod and cheeses.",570
5933, Monte Velho Red,"Castelao,Tempranillo,Trincadeira",8.99,"A classic Alentejo wine and a faithful representation of the region that produces it. Over the years it has become one of the major benchmarks in the Alentejo, Portugal and the world, due to its profile and consistent quality.",577
5934, Hakutsuru Sake,Rice,10.99,"PRODUCT SPECIFICATIONS-GRADE: Junmai-MILLING/POLISH: 70%-ALCOHOL: 15%-RICE: Japanese Domestic-SMV: +4-YEAST: Hakutsuru Proprietary Yeast-PROFILE: Medium Dry-SERVING TEMP.: Chilled/Warm/Room Temp-SIZES: 18L Cubitainer, 1.8L Carton, 1.8L, 720ml-PRODUCTION DETAILS-AGING TYPE: Not Aged-PASTEURIZATION: Twice Pasteurized-PRESSING: Yabuta-BREWERY DETAILS-NAME: Hakutsuru-LOCATION: Hyogo Prefecture-TOJI: Kosa Mitsuhiro-",526
5935, Louis Jadot Givry,Pinot Noir,39.99,"From the start, Maison Louis Jadot has always accorded equal importance to each of Burgundyâs appellations, from Grand Crus right through to regional wines. Our aim is to express the true nature of Burgundy through our wines, a terroir that can be both proud of its past and optimistic about its future.In order to produce wines that celebrate their terroir, Frederic Barnier works with a team: Cyril and Audrey. Together they have a large part to play in determining the success of our enterprise. Each influences the creation of our wines with their own particular set of skills, whether technical or commercial, thereby ensuring that Maison Jadot has a bright future ahead of it.",160
5936, Culitos Cab Merlot,"Cabernet Sauvignon,Merlot",8.99,"Lush ripe fruit flavors of blackberry, cola, black cherry and chocolate. Enjoy this red wine with burgers, grilled meats and pasta with red sauce.",101
5937, Frontera Concha Y Toro Carmenere Cabernet Sauvignon,Carmenere,9.99,"Fruity character, with red plums and species aromas: soft and rounded. Excellent company for pasta, cheese, lamb, grilled chicken and risotto.",99
5938, Coppo Moscato d'Asti Moncalvina,Muscat Blanc A Petits Grains,13.99,"Serve with: a wide variety of cakes, cookies and almond biscotti as well as fruit based desserts Serving Temperature: 10Â° C",356
5939, Il Borro Toscana,"Cabernet Sauvignon,Merlot,Petit Verdot,Syrah",45.99,"The vineyards have a density of 4.500 plants per hectare and are all at  an average  height of 300 metres above sea level. With the end-of-August pruning, each plant produces a maximum of 1 kg of grapes, and therefore 4500 kg of grapes per hectare, with a wine yield of 3,000 l per hectare.The grapes are hand-harvested, de-stemmed and sorted manually, and are then pressed and gravity-fed to the vinification  tanks. Each variety is vinified separately.On the first day of fermentation, the wine undergoes a slight draining of 10-20%, so as to obtain half a litre of wine from each kg of grapes, increasing its concentration.Maceration on the skins continues for 22 days in stainless-steel tanks at a controlled temperature of 28Â°C.Alcoholic fermentation lasts 10 days on average.Immediately after racking, the wine is placed in new Allier oak barrels.  At the first pouring, after the malolactic fermentation, which takes place around the month of November, the four grape varieties are blended.Maturation in casks lasts 18 months; after this period, the wine is filtered and bottled.âIl Borroâ remains in the cellar for a further 8 months for the final maturing in bottles, before being sold.",518
5940, Emeri Sparkling Shiraz,Syrah,12.99,"Shiraz for this wine is picked at optimum maturity to ensure maximum flavour and soft, balanced tannins. Fermentation is completed mostly in tank with a small percentage of wine included that has been fermented in bottle to add complexity. The wine is aged in a mixture of American oak barrels and on tank staves for a period of time ranging from 3 weeks to 8 months.",52
5941, Primus Cabernet Sauvignon,Cabernet Sauvignon,16.99,"For more than 25 years Veramonte has been recognized in Chile and worldwide for the consistent quality of its wines. Veramonte produces distinctive wines that are expressions of their origins. The winery is located in Casablanca, being one of the first wineries to plant in the Casablanca valley in the late 1990s when it was unknown to the wine industry. Veramonte was the first to invest seriously in the area and the project expanded later into other valleys and brands, with vineyards in the renowned winemaking regions of Casablanca (perfect for whites and cool-climate reds) and Colchagua (warmer and ideal for red varietals). Veramonte follows organic practices throughout their estate, ensuring optimum conditions for vine growth and that the vineyards are sustainable over time. Living, balanced soil produces quality grapes that express the fullest potential of the terroir.",81
5942, Charles Smith Chateau Smith Cabernet Sauvignon,Cabernet Sauvignon,16.99,"Growing up just outside of Sacramento, California, in the foothills of the Sierra Nevada Mountains, Charles Smith began craving worldly travel at a young age due to his Welsh mother and French father. As soon as he had the chance, Charles decided to move to Denmark (for a âhot piece of a** i.e. a lady friend he met in the states). While in Scandinavia, Charles spent the next nine years managing rock bands and concert tours throughout Europe, including the famed Danish duo, The Ravonettes. Wining and dining while on the road became a catalyst for his passion of wine, which ultimately triggered the career he has today.In 1999, he moved back to the United States, specifically to the Pacific Northwest, opening a wine shop on Bainbridge Island, just across the Puget Sound from downtown Seattle. On a road trip in late 1999, he passed through the small town of Walla Walla and met a young Frenchman and winemaker. The two men discovered their common passion for great Syrah and Charles was eventually convinced to move to Walla Walla and make his own juice. In 2001, Charles released 330 cases of his first wine, the 1999 K Syrah. The Walla Walla Valley was now his home.After a devastating freeze in 2004, Charles brought to life a label he had once in a dream: House Wine. Low and behold, the label concept had never been created or trademarked, so Charles launched the legendary brand before selling it to Precept Brands in 2006. That same year, Charles started a second brand, Charles Smith Wines. The brand was themed as âThe Modernist Project, which focuses on the way people generally consume wine today: immediately. The intent was (and still is) to create wines to be enjoyed now, but with true typicity of both the varietal and the vineyard.A self-taught winemaker, Charles is a true artisan and a pioneer in the wine world. In 2008, K Vintners was recognized by Wine & Spirits magazine as one of the âBest New Wineries of the Last Ten Years, and as âWinery of the Year in their annual buying guide. In 2009 Food & Wine magazine awarded Charles âWinemaker of the Year and in 2010 Seattle Magazine recognized Charles as their âWinemaker of the Year.",722
5943, Hahn Cabernet Sauvignon,Cabernet Sauvignon,12.99,"During the 1790s, Spanish missionaries recognized the rare soils and favorable climate of the Santa Lucia Highlands of Monterey and planted grapevines there. Yet nearly two hundred years later when our founder Nicolaus (Nicky) Hahn and his wife Gaby first purchased land in the Highlands, cattle, sheep and horses ranged over the hills. Vineyards were a secondary concern.Nicky immediately saw that the land heâd purchased was destined for greater things than grazing stock. He wasted no time. In 1980, the Hahns released their first wine from SLH. A mere eight years later, Nicky led the charge to establish SLH as an American Viticultural Area, a dream he saw realized in 1991.Today, Hahn Family Wines, now run by Nicky and Gabyâs son Philip, owns and sustainably farms 650 acres of estate vineyards in the Santa Lucia Highlands. SLH enjoys worldwide acclaim for the Pinot Noir and Chardonnay made there.",782
5944, Layer Cake Sea Of Stones Red,Non-Varietal Red Blend,13.98,"Layer Cake Wines are about affordable luxury. We set out to make wines that over-deliver. We fly around the world, selecting vineyard sites and hand-making wines to be sure they are true to the grape variety and the region, but never lose that stylistic thread through them that tells you, yes, this is a Layer Cake Wine.Layer Cake Wines are made on four continents and in five countries. Just when other California winemakers are settling into a nice Hawaiian vacation, we are boarding planes bound for Australia and then Argentina for harvest in the Southern Hemisphere. At the end of summer, we hustle to Italy and then Spain for the harvests there, before returning to California to make the wines here at home. Without question, our team is the hardest-working bunch in the wine business.All of this hard work is a direct result of the constant positive feedback from you, our loyal fans.  We continue to strive for better and better wines every year.",2
5945, Laguna Chardonnay,Chardonnay,29.99,na,772
5946, Santero Moscato & Strawberry,Muscat Blanc A Petits Grains,10.99,"Founded at the beginning of 1958 and consolidated by the Santero brothers, Leopoldo, Renzo, Aldo and Adelio. Located in the heart of a wine-growing region, immersed in the splendid Monferrato hills. A history stretching half a century, marked by the passion for the vineyard, expert management of the wine cellar and the love for wine and sparkling wine. Today, the production department develops the firm with care throughout each phase: from the grape harvest to the bottling phase, which takes place on-site in the completely restructured wine cellar where innovation and technology unite giving life to products with a modern appearance but age-old heartIn 1958 they purchased and started a winery placed in Santo Stefano Belbo equipped for the production of sparkling and classic wines. The structures are improved, new clients are acquired, new markets open up and business is carried out abroad with great attention to market needs. In 1977 an up-to-date plant, the actual premises of the Company, was opened on an area of more than 18.000 square metres situated next to the birthplace of the writer Cesare Pavese. The factory does not process only the grapes grown at the 5 Santeroâs wine farms, but also the grapes bought from over three hundred local winegrowers.The production capacity of the winery is in excess of 18 million bottles per annum which is above all due to the strong presence of the main export markets.Santero has changed the packaging to modernity. In a static and traditional anchored segment, fixed on consolidated forms and images, it is necessary to begin with an innovative identity able to get itself noticed and be impressed without deceiving both accessibility codes and segment daily life in order to give style, elegance and the own brand contemporaneity to all the products. Great attention has been given to the bottle study giving distinctiveness and authority to the product; finally the use of Santero logo in relief increases value and quality to the whole product. Labels by particular shape and shading colours with attention both to every detail and to all particulars, both to the shadings and to the reflexions, give a touch of elegance to the whole bottle.Large areas grown with mono grape wine and a rich endowment of historical wine cellars dug into the tufa, of ancient farmhouse by elegant architectures, of medieval villages enhanced by churches and castles of a secular culture based on the wine production. Santero carries out its activity in a corner of Piemonte between Langhe and Monferrato: a wavy territory, lively and charming by the colour games gifts both by spontaneous plants and cultivations. Quality is not a myth of communication, but a concrete fact. In Santo Stefano Belbo Santero lives in strong contact with agriculture world that characterizes its tradition of historic wine company. Seasonal rhythms and nature, living together between man and environment: it is the ancient but immutable dimension living in the heart of Langa vocation wine sector.",356
5947, Red Rock Pinot Noir,Pinot Noir,9.99,"Our Red Rock Winery Pinot Noir is layered with softred fruit flavors of strawberry, dark red cherry, raspberry jam, and plums. These characteristics are balanced with subtle hints of oak and caramel notes that make our Pinot Noir smooth and balanced.",782
5948, Chateau de Camarsac Bordeaux,Bordeaux Blend,9.99,na,280
5949, Two Hands Bella's Garden Barossa Valley Shiraz,Syrah,79.99,"Under the watchful eyes of owner Michael Twelftree and general manager Pierre-Henri Morel, Two Hands is making a collection of Shirazes that may be unrivaled in the world for expressing the places where theyâre grown. The Garden series faithfully represents individual growing regions in the aggregate sense, with clear distinctions that can be made between, for example, Eden Valley and Barossa Valley, but extending to the differences between Clare, McLaren Vale, Adelaide Hills and Heathcote. Moving up the quality ladder, the single-vineyard wines showcase individual (dare I say?) terroirs, several within Barossa itself. Tasting through the lineup is a fabulous exercise in seeing how Shiraz reflects its place.-  Joe Czerwinski, 31st Aug 2018, 238, The Wine Advocate",24
5950, Perrier Jouet Grand Brut N/V,Champagne Blend,99.99,"The wine is aged in modern, stainless steel tanks which allow for perfect temperature control. Once all the base wines are fermented and racked, Chef de Caves HervÃ© Deschamps meticulously tastes from over 300 wines to choose the most outstanding lots. In addition to grapes from the current vintage, between 10% to 20% of reserve wines from previous vintages are blended into the final cuvÃ©e. The bottles are aged in the house's historic champenois aging cellars, which are tunneled directly into the chalky soil of Champagne. The Champagne caves run 50 feet deep and remain at a constant temperature of 52Â° F.",267
